,constellation,losses,path_loss,antenna_gain,earth_atmospheric_losses,distance,satellite_coverage_area_km,eirp,noise,received_power,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,sat_capacity
397,OneWeb,9.107995576643926,177.10598493634666,37.722530946363364,8.577995576643927,1271.645915077516,708333.3333333334,67.72253094636336,-89.99782907027767,-93.54773144228825,-3.5499023720105782,1.647211,411.80275,6588.844,6588.844
398,Kuiper,11.188489131640138,173.51927221955856,40.10479691753021,10.658489131640138,641.4451277013894,157407.40740740742,70.10479691753021,-89.99782907027767,-72.0109688182604,17.98686025201728,4.936639,1234.15975,19746.556,19746.556
399,Starlink,12.931332732682183,170.17481054313825,38.12776982794239,12.401332732682183,572.5361290325869,101190.47619047618,68.12776982794239,-89.99782907027767,-85.96200679134658,4.035822278931093,1.647211,823.6055,13177.688,13177.688
400,OneWeb,12.400767585738567,177.12354536458923,39.326272156757064,11.870767585738568,1271.645915077516,708333.3333333334,69.32627215675706,-89.99782907027767,-85.27628867063036,4.72154039964731,1.647211,411.80275,6588.844,6588.844
401,Kuiper,14.835844308327982,173.40867459947265,43.4426801092069,14.305844308327982,641.4451277013894,157407.40740740742,73.44268010920689,-89.99782907027767,-72.24772309824509,17.750105972032586,4.936639,1234.15975,19746.556,19746.556
402,Starlink,15.78955846351509,170.2081257334972,38.43693934256737,15.259558463515091,572.5361290325869,101190.47619047618,68.43693934256737,-89.99782907027767,-70.08456408023046,19.91326499004721,5.768987,2884.4935,46151.896,46151.896
403,OneWeb,10.929994974301527,177.14298486979098,37.80608954646437,10.399994974301528,1271.645915077516,708333.3333333334,67.80608954646436,-89.99782907027767,-85.50500606385027,4.4928230064274,1.647211,411.80275,6588.844,6588.844
404,Kuiper,11.849264932829458,173.65781546168733,44.17377321661243,11.319264932829459,641.4451277013894,157407.40740740742,74.17377321661243,-89.99782907027767,-72.01090116681323,17.986927903464448,4.936639,1234.15975,19746.556,19746.556
405,Starlink,8.421175859196447,170.08120447270977,38.64784798260252,7.891175859196448,572.5361290325869,101190.47619047618,68.64784798260251,-89.99782907027767,-71.01388345483348,18.9839456154442,5.593162,2796.581,44745.296,44745.296
406,OneWeb,11.7189863380177,177.0760177690932,37.338158853935596,11.1889863380177,1271.645915077516,708333.3333333334,67.3381588539356,-89.99782907027767,-84.2385895911353,5.75923947914238,1.647211,411.80275,6588.844,6588.844
407,Kuiper,13.2476032955402,173.58688898568266,43.17873244637808,12.7176032955402,641.4451277013894,157407.40740740742,73.17873244637808,-89.99782907027767,-83.74285713334929,6.254971936928385,1.972253,493.06325,7889.012,7889.012
408,Starlink,9.84387793387169,170.30570906871952,37.437891958053754,9.31387793387169,572.5361290325869,101190.47619047618,67.43789195805375,-89.99782907027767,-70.22263625448944,19.77519281578823,5.768987,2884.4935,46151.896,46151.896
409,OneWeb,14.180235765025108,177.08634459324543,40.437286767511424,13.650235765025108,1271.645915077516,708333.3333333334,70.43728676751142,-89.99782907027767,-83.62832042666592,6.369508643611752,1.972253,493.06325,7889.012,7889.012
410,Kuiper,12.310217843359101,173.6191751026164,40.076720640962755,11.780217843359102,641.4451277013894,157407.40740740742,70.07672064096275,-89.99782907027767,-76.26302890848301,13.734800161794666,3.620536,905.134,14482.144,14482.144
411,Starlink,19.50129405558113,170.31011268639548,38.00000952632056,18.97129405558113,572.5361290325869,101190.47619047618,68.00000952632055,-89.99782907027767,-77.8081550634236,12.189674006854077,3.510192,1755.096,28081.536,28081.536
412,OneWeb,13.54189158657133,177.18778227458517,38.49457156697178,13.01189158657133,1271.645915077516,708333.3333333334,68.49457156697179,-89.99782907027767,-87.06791565520516,2.9299134150725195,1.647211,411.80275,6588.844,6588.844
413,Kuiper,13.39192472829152,173.40880337183017,43.01549434385869,12.861924728291521,641.4451277013894,157407.40740740742,73.01549434385869,-89.99782907027767,-84.19862213480573,5.799206935471943,1.647211,411.80275,6588.844,6588.844
414,Starlink,13.516613389461316,170.27930256525974,37.4768491876754,12.986613389461317,572.5361290325869,101190.47619047618,67.4768491876754,-89.99782907027767,-75.72316544182728,14.274663628450398,3.841226,1920.613,30729.808,30729.807999999997
415,OneWeb,10.973378985061993,177.209493716964,38.88011262922505,10.443378985061994,1271.645915077516,708333.3333333334,68.88011262922505,-89.99782907027767,-81.7539773206617,8.24385174961597,2.370043,592.51075,9480.172,9480.172
416,Kuiper,9.863668976640875,173.62606539613574,42.54897431046999,9.333668976640876,641.4451277013894,157407.40740740742,72.54897431046999,-89.99782907027767,-73.07594432277793,16.921884747499746,4.735354,1183.8385,18941.416,18941.416
417,Starlink,17.722545596701572,170.17089323894862,37.26757684255398,17.19254559670157,572.5361290325869,101190.47619047618,67.26757684255398,-89.99782907027767,-75.54230571652195,14.455523353755723,3.841226,1920.613,30729.808,30729.807999999997
418,OneWeb,9.846930771884024,177.11150109721112,35.892409368551085,9.316930771884024,1271.645915077516,708333.3333333334,65.89240936855109,-89.99782907027767,-95.85868108692866,-5.8608520166509805,1.647211,411.80275,6588.844,6588.844
419,Kuiper,11.952772010482205,173.62734222951758,42.19549712710574,11.422772010482205,641.4451277013894,157407.40740740742,72.19549712710574,-89.99782907027767,-73.38853012292388,16.609298947353793,4.735354,1183.8385,18941.416,18941.416
420,Starlink,13.71177120505243,170.15335572809323,38.033376303907936,13.181771205052431,572.5361290325869,101190.47619047618,68.03337630390794,-89.99782907027767,-77.3155568469356,12.682272223342068,3.510192,1755.096,28081.536,28081.536
421,OneWeb,12.348617049789217,177.13816841223468,38.011642604038,11.818617049789218,1271.645915077516,708333.3333333334,68.011642604038,-89.99782907027767,-89.05480128594486,0.9430277843328128,1.647211,411.80275,6588.844,6588.844
422,Kuiper,19.52765055670999,173.51868028352678,43.01680197315722,18.99765055670999,641.4451277013894,157407.40740740742,73.01680197315721,-89.99782907027767,-77.18757093689054,12.810258133387137,3.510192,877.548,14040.768,14040.768
423,Starlink,18.33347562880952,170.1478745807995,38.87922925643772,17.80347562880952,572.5361290325869,101190.47619047618,68.87922925643772,-89.99782907027767,-83.3354432347173,6.662385835560372,1.972253,986.1265,15778.024,15778.024
424,OneWeb,14.097384401117216,177.1676818137442,38.89965231017692,13.567384401117216,1271.645915077516,708333.3333333334,68.89965231017692,-89.99782907027767,-94.02858400368754,-4.030754933409867,1.647211,411.80275,6588.844,6588.844
425,Kuiper,12.66278496689637,173.46468884220565,41.32648439360902,12.13278496689637,641.4451277013894,157407.40740740742,71.32648439360902,-89.99782907027767,-68.97174860574813,21.026080464529542,5.768987,1442.24675,23075.948,23075.948
426,Starlink,4.155222531255318,170.2722499878671,37.909341606866846,3.625222531255318,572.5361290325869,101190.47619047618,67.90934160686685,-89.99782907027767,-65.59699789692044,24.400831173357233,5.768987,2884.4935,46151.896,46151.896
427,OneWeb,16.649881409691677,177.17153539802467,34.70388541303621,16.119881409691676,1271.645915077516,708333.3333333334,64.7038854130362,-89.99782907027767,-93.09617743844406,-3.098348368166384,1.647211,411.80275,6588.844,6588.844
428,Kuiper,15.733509198295474,173.57781874148344,41.896786721818636,15.203509198295475,641.4451277013894,157407.40740740742,71.89678672181864,-89.99782907027767,-83.24523469503981,6.752594375237862,1.972253,493.06325,7889.012,7889.012
429,Starlink,8.320870372993996,170.29318828436726,37.708212806973584,7.790870372993996,572.5361290325869,101190.47619047618,67.70821280697359,-89.99782907027767,-73.79300960688792,16.204819463389754,4.603122,2301.561,36824.976,36824.976
430,OneWeb,13.063107211462793,177.13251898422067,37.053855135804156,12.533107211462793,1271.645915077516,708333.3333333334,67.05385513580416,-89.99782907027767,-99.61214148300436,-9.61431241272669,1.647211,411.80275,6588.844,6588.844
431,Kuiper,8.723176370462932,173.52936778488655,43.61441357027169,8.193176370462933,641.4451277013894,157407.40740740742,73.6144135702717,-89.99782907027767,-69.92803981489276,20.06978925538492,5.768987,1442.24675,23075.948,23075.948
432,Starlink,12.776895585696945,170.16342171386572,37.41327506794915,12.246895585696945,572.5361290325869,101190.47619047618,67.41327506794914,-89.99782907027767,-83.17541104286194,6.822418027415736,1.972253,986.1265,15778.024,15778.024
433,OneWeb,20.744149077908254,177.2038135707562,37.96069925738981,20.214149077908253,1271.645915077516,708333.3333333334,67.96069925738982,-89.99782907027767,-79.97033755915552,10.02749151112215,2.745734,686.4335,10982.936,10982.936
434,Kuiper,10.959181634552436,173.5284387596153,44.357135376346115,10.429181634552437,641.4451277013894,157407.40740740742,74.35713537634612,-89.99782907027767,-72.95830371753493,17.039525352742743,4.735354,1183.8385,18941.416,18941.416
435,Starlink,11.38674983173633,169.99342843863718,37.40503941874154,10.85674983173633,572.5361290325869,101190.47619047618,67.40503941874154,-89.99782907027767,-71.66135693883894,18.33647213143874,4.936639,2468.3195,39493.112,39493.112
436,OneWeb,12.263525177579503,177.15401322266223,38.72615328344424,11.733525177579503,1271.645915077516,708333.3333333334,68.72615328344423,-89.99782907027767,-80.2579766692792,9.739852400998473,2.745734,686.4335,10982.936,10982.936
437,Kuiper,7.510194661555638,173.64710128273845,45.047179529144444,6.980194661555638,641.4451277013894,157407.40740740742,75.04717952914444,-89.99782907027767,-64.88006078362365,25.117768286654027,5.768987,1442.24675,23075.948,23075.948
438,Starlink,12.522810887845923,170.22313179905768,37.920746197217824,11.992810887845923,572.5361290325869,101190.47619047618,67.92074619721782,-89.99782907027767,-77.3830071585941,12.614821911683578,3.510192,1755.096,28081.536,28081.536
439,OneWeb,11.219095334150127,177.21091272195105,38.45300027087474,10.689095334150128,1271.645915077516,708333.3333333334,68.45300027087474,-89.99782907027767,-79.59052057312732,10.407308497150353,2.745734,686.4335,10982.936,10982.936
440,Kuiper,18.125398736669645,173.55504220377878,44.298147867002285,17.595398736669644,641.4451277013894,157407.40740740742,74.29814786700229,-89.99782907027767,-80.36490798535792,9.632921084919758,2.635236,658.809,10540.944,10540.944
441,Starlink,13.486641883003626,170.30975665188492,39.479968561314365,12.956641883003627,572.5361290325869,101190.47619047618,69.47996856131437,-89.99782907027767,-72.23193060589269,17.76589846438499,4.936639,2468.3195,39493.112,39493.112
442,OneWeb,13.220140624176352,177.15506870860594,37.07202285187813,12.690140624176353,1271.645915077516,708333.3333333334,67.07202285187813,-89.99782907027767,-80.012709032909,9.985120037368674,2.745734,686.4335,10982.936,10982.936
443,Kuiper,12.484734414555563,173.6037637908242,42.66181449056985,11.954734414555563,641.4451277013894,157407.40740740742,72.66181449056985,-89.99782907027767,-67.68880301581571,22.309026054461967,5.768987,1442.24675,23075.948,23075.948
444,Starlink,5.946436622959276,170.36152649666752,39.35944013972504,5.416436622959276,572.5361290325869,101190.47619047618,69.35944013972504,-89.99782907027767,-73.02809096357562,16.969738106702053,4.735354,2367.677,37882.832,37882.832
445,OneWeb,10.572820647169507,177.14267064785628,39.21671666783737,10.042820647169508,1271.645915077516,708333.3333333334,69.21671666783737,-89.99782907027767,-73.69125240572923,16.306576664548444,4.603122,1150.7805,18412.488,18412.488
446,Kuiper,15.534768896810869,173.53186593624707,43.913626240411965,15.00476889681087,641.4451277013894,157407.40740740742,73.91362624041196,-89.99782907027767,-72.53652302657932,17.461306043698357,4.735354,1183.8385,18941.416,18941.416
447,Starlink,8.175670872477346,170.14227534891523,38.31072843563773,7.6456708724773454,572.5361290325869,101190.47619047618,68.31072843563773,-89.99782907027767,-79.22161752087976,10.776211549397914,2.856231,1428.1155,22849.848,22849.848
448,OneWeb,19.00176285819809,177.13596606683308,40.06427601538152,18.47176285819809,1271.645915077516,708333.3333333334,70.06427601538152,-89.99782907027767,-88.98070149525397,1.0171275750237072,1.647211,411.80275,6588.844,6588.844
449,Kuiper,11.085309867828594,173.63634214224948,42.207091902493104,10.555309867828594,641.4451277013894,157407.40740740742,72.2070919024931,-89.99782907027767,-63.261075541455945,26.73675352882173,5.768987,1442.24675,23075.948,23075.948
450,Starlink,11.334576493212483,170.37813434602407,35.368610763040515,10.804576493212483,572.5361290325869,101190.47619047618,65.36861076304052,-89.99782907027767,-77.69824388170024,12.299585188577439,3.510192,1755.096,28081.536,28081.536
451,OneWeb,10.27128843706585,177.19463106649147,33.88047428868701,9.741288437065851,1271.645915077516,708333.3333333334,63.88047428868701,-89.99782907027767,-79.21700427935012,10.780824790927554,2.856231,714.05775,11424.924,11424.924
452,Kuiper,12.479628810192759,173.48603056229587,42.94634374373906,11.94962881019276,641.4451277013894,157407.40740740742,72.94634374373905,-89.99782907027767,-70.89306328278498,19.104765787492695,5.593162,1398.2905,22372.648,22372.648
453,Starlink,13.37838061232797,170.1392290062355,39.986512944266224,12.84838061232797,572.5361290325869,101190.47619047618,69.98651294426622,-89.99782907027767,-69.70026364594848,20.297565424329193,5.768987,2884.4935,46151.896,46151.896
454,OneWeb,20.89130673999061,177.08532570367555,36.85347023125149,20.36130673999061,1271.645915077516,708333.3333333334,66.85347023125149,-89.99782907027767,-93.03019545459672,-3.0323663843190474,1.647211,411.80275,6588.844,6588.844
455,Kuiper,18.496451633293212,173.54464758809144,41.64562172590993,17.96645163329321,641.4451277013894,157407.40740740742,71.64562172590993,-89.99782907027767,-84.16798223581242,5.829846834465258,1.647211,411.80275,6588.844,6588.844
456,Starlink,12.757937466123332,170.18899357012435,39.990501966234724,12.227937466123333,572.5361290325869,101190.47619047618,69.99050196623472,-89.99782907027767,-78.16945710100569,11.828371969271984,2.856231,1428.1155,22849.848,22849.848
457,OneWeb,13.049985830677768,177.15723853784294,36.10882847262549,12.519985830677768,1271.645915077516,708333.3333333334,66.10882847262549,-89.99782907027767,-83.49521965964362,6.502609410634051,1.972253,493.06325,7889.012,7889.012
458,Kuiper,7.244701951606699,173.56385615218676,43.179106352875735,6.714701951606699,641.4451277013894,157407.40740740742,73.17910635287573,-89.99782907027767,-67.14786967254118,22.849959397736498,5.768987,1442.24675,23075.948,23075.948
459,Starlink,13.75854612513607,170.34601562303186,38.75592324946847,13.22854612513607,572.5361290325869,101190.47619047618,68.75592324946847,-89.99782907027767,-77.39757536504752,12.600253705230159,3.510192,1755.096,28081.536,28081.536
460,OneWeb,15.362742986160821,177.13164357352593,37.37243053284078,14.832742986160822,1271.645915077516,708333.3333333334,67.37243053284078,-89.99782907027767,-92.00158097064448,-2.003751900366808,1.647211,411.80275,6588.844,6588.844
461,Kuiper,10.868973559538654,173.56197727720746,42.30953492540113,10.338973559538655,641.4451277013894,157407.40740740742,72.30953492540112,-89.99782907027767,-69.34032225410927,20.657506816168407,5.768987,1442.24675,23075.948,23075.948
462,Starlink,15.015173674319803,170.28315776217502,39.66902084985447,14.485173674319803,572.5361290325869,101190.47619047618,69.66902084985446,-89.99782907027767,-72.35219286314924,17.645636207128433,4.735354,2367.677,37882.832,37882.832
